TimeSinceStart,TrialNo,TrialID,ParticipantID,ExperimentSequence,Layout,Difficulty,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z,CameraEulerAngles.x,CameraEulerAngles.y,CameraEulerAngles.z,MainControllerPosition.x,MainControllerPosition.y,MainControllerPosition.z,MainControllerEulerAngles.x,MainControllerEulerAngles.y,MainControllerEulerAngles.z
5.231111,1,Training,1,1,Flat,5,prepare,-0.4976992,1.744702,0.07652474,345.2517,348.5361,21.53275,-0.2498984,0.8541992,0.2024598,43.21612,320.8498,24.47996
5.242222,1,Training,1,1,Flat,5,prepare,-0.4940761,1.744958,0.07868956,345.2615,348.0053,21.53236,-0.2510843,0.8564808,0.2072113,42.25184,320.3484,24.54322
5.253334,1,Training,1,1,Flat,5,prepare,-0.4932097,1.744953,0.07911253,345.2955,347.9315,21.51225,-0.2524803,0.8587176,0.2116673,41.36905,319.8704,24.5292
5.264444,1,Training,1,1,Flat,5,prepare,-0.4923286,1.744928,0.07953984,345.3688,347.8812,21.47679,-0.2534471,0.8606802,0.2160952,40.6727,319.4572,24.48657
5.275556,1,Training,1,1,Flat,5,prepare,-0.4913783,1.744843,0.0799153,345.4372,347.7905,21.457,-0.2545173,0.8625083,0.2203407,40.13276,319.1445,24.27548
5.275556,1,Training,1,1,Flat,5,prepare,-0.4903777,1.744754,0.0802456,345.5364,347.7547,21.45027,-0.2555625,0.8643795,0.2246187,39.61985,318.9092,23.95077
5.286667,1,Training,1,1,Flat,5,prepare,-0.4894124,1.744583,0.08052685,345.5966,347.6939,21.45214,-0.2566745,0.8665584,0.2286482,39.06161,318.6936,23.64578
5.297778,1,Training,1,1,Flat,5,prepare,-0.4884709,1.744528,0.08073807,345.6404,347.6562,21.47257,-0.2578659,0.8678954,0.232661,38.61322,318.5173,23.48692
5.308889,1,Training,1,1,Flat,5,prepare,-0.4875093,1.744547,0.08098951,345.6591,347.6183,21.46228,-0.2589774,0.8698804,0.236618,38.19504,318.439,23.40211
5.32,1,Training,1,1,Flat,5,prepare,-0.4865776,1.744578,0.08116214,345.6777,347.636,21.43354,-0.2599502,0.8705513,0.2406352,38.15024,318.4859,23.56099
5.331111,1,Training,1,1,Flat,5,prepare,-0.4855615,1.744558,0.08128412,345.6679,347.6667,21.40068,-0.2611396,0.8716911,0.2439885,38.15986,318.4203,24.49753
5.342222,1,Training,1,1,Flat,5,prepare,-0.4845722,1.744639,0.08142422,345.6544,347.7459,21.38043,-0.2618473,0.8726628,0.2473996,37.79802,318.3333,25.28946
5.353333,1,Training,1,1,Flat,5,prepare,-0.4835869,1.744735,0.08156937,345.636,347.8397,21.35868,-0.2628732,0.8739955,0.2507772,37.39977,318.419,26.37471
5.364445,1,Training,1,1,Flat,5,prepare,-0.4825355,1.744815,0.08169463,345.6176,347.9496,21.3331,-0.2633986,0.8745394,0.2540488,37.16118,318.7187,27.16708
5.375556,1,Training,1,1,Flat,5,prepare,-0.4814292,1.744924,0.08186793,345.5772,348.0487,21.3121,-0.2643759,0.8760412,0.257242,36.93969,319.0135,27.31404
5.386667,1,Training,1,1,Flat,5,prepare,-0.4803293,1.74499,0.08204031,345.5517,348.1529,21.31056,-0.2655773,0.8779373,0.2601314,36.45159,319.1031,27.1328
5.397778,1,Training,1,1,Flat,5,prepare,-0.4792483,1.745101,0.08216843,345.5373,348.2701,21.30523,-0.2669039,0.8796914,0.263041,35.86962,319.0961,27.07386
5.408889,1,Training,1,1,Flat,5,prepare,-0.4781425,1.745219,0.08227042,345.5304,348.382,21.28264,-0.2686129,0.8818897,0.2656052,35.0738,318.9843,26.89726
5.42,1,Training,1,1,Flat,5,prepare,-0.4770356,1.745285,0.08240787,345.525,348.4851,21.23689,-0.2703266,0.8840603,0.2677934,34.25283,318.8741,26.73187
5.431111,1,Training,1,1,Flat,5,prepare,-0.4758704,1.745345,0.08250253,345.5374,348.5922,21.21076,-0.2718787,0.8862313,0.2699225,33.46505,318.8639,26.51768
5.442222,1,Training,1,1,Flat,5,prepare,-0.4747229,1.745325,0.08262638,345.5412,348.6901,21.19136,-0.2734389,0.8882492,0.2718403,32.79463,318.9172,26.2442
5.453333,1,Training,1,1,Flat,5,prepare,-0.4735527,1.74529,0.08272217,345.5432,348.7945,21.17395,-0.2748346,0.8899635,0.273638,32.16836,318.9717,25.97325
5.464445,1,Training,1,1,Flat,5,prepare,-0.4723496,1.745225,0.08283934,345.5428,348.8805,21.17075,-0.2760506,0.8915175,0.2749221,31.62344,319.0179,25.63998
5.475556,1,Training,1,1,Flat,5,prepare,-0.4710968,1.745174,0.08292726,345.5657,348.9689,21.15324,-0.2772474,0.8928108,0.275691,31.13721,319.0016,25.3364
5.486667,1,Training,1,1,Flat,5,prepare,-0.4699017,1.745105,0.08302954,345.5847,349.0425,21.12903,-0.2783442,0.8939136,0.2760057,30.63069,318.8914,25.08361
5.497778,1,Training,1,1,Flat,5,prepare,-0.4686404,1.745013,0.08311903,345.6082,349.1285,21.0963,-0.2795739,0.8947167,0.2763343,30.12415,318.7018,24.86793
5.508889,1,Training,1,1,Flat,5,prepare,-0.4673434,1.744952,0.0831638,345.5916,349.2122,21.05713,-0.280643,0.8961424,0.2761085,29.74118,318.5787,24.72245
5.52,1,Training,1,1,Flat,5,prepare,-0.4660946,1.744902,0.08322155,345.5939,349.2936,21.02616,-0.2817242,0.8966601,0.2754991,29.39458,318.3741,24.61245
5.531111,1,Training,1,1,Flat,5,prepare,-0.4648084,1.744816,0.08330556,345.5651,349.3768,20.96141,-0.2825065,0.8969314,0.2743871,29.24399,318.1985,24.44242
5.542222,1,Training,1,1,Flat,5,prepare,-0.4635739,1.744765,0.08335603,345.5406,349.4581,20.92777,-0.2833977,0.8964645,0.2735984,29.25381,318.1003,24.27776
5.553333,1,Training,1,1,Flat,5,prepare,-0.4621792,1.744744,0.08330178,345.4823,349.5214,20.8876,-0.2836723,0.8949493,0.2718792,29.8405,318.0252,24.50918
5.564445,1,Training,1,1,Flat,5,prepare,-0.4609326,1.744639,0.08333366,345.4301,349.5863,20.8476,-0.2836292,0.8930665,0.269845,30.4444,317.867,24.79062
5.575556,1,Training,1,1,Flat,5,prepare,-0.4595683,1.74454,0.08327222,345.3787,349.6578,20.80154,-0.2836251,0.891158,0.2680242,30.80547,317.6093,24.73567
5.586667,1,Training,1,1,Flat,5,prepare,-0.4582216,1.744409,0.08324878,345.3274,349.7066,20.76855,-0.2836704,0.8894628,0.265584,31.09654,317.3271,24.85286
5.597778,1,Training,1,1,Flat,5,prepare,-0.456938,1.744186,0.08322816,345.3071,349.7597,20.69649,-0.283591,0.8875905,0.2631741,31.41845,317.1633,25.19658
5.608889,1,Training,1,1,Flat,5,prepare,-0.4556808,1.743922,0.08320445,345.2761,349.8125,20.63979,-0.2833455,0.885901,0.2607291,31.72089,317.0423,25.35478
5.62,1,Training,1,1,Flat,5,prepare,-0.454423,1.743711,0.083189,345.3009,349.8714,20.58856,-0.2828441,0.8839408,0.2580063,31.94964,316.8751,25.18196
5.631111,1,Training,1,1,Flat,5,prepare,-0.4532923,1.743527,0.08324397,345.3091,349.9153,20.57601,-0.2824421,0.8822896,0.2551215,32.04352,316.6046,24.75744
5.642222,1,Training,1,1,Flat,5,prepare,-0.4520995,1.743389,0.08325288,345.3451,349.9516,20.57408,-0.2819657,0.8805155,0.2520101,32.12444,316.3107,24.26269
5.653334,1,Training,1,1,Flat,5,prepare,-0.4510017,1.743286,0.08323283,345.3787,350.0052,20.57157,-0.2812605,0.8786963,0.2486362,32.27617,316.0359,23.7091
5.664444,1,Training,1,1,Flat,5,prepare,-0.4498431,1.743145,0.08327864,345.4011,350.02,20.5633,-0.2803257,0.8767557,0.2451468,32.49774,315.7706,23.1101
5.675556,1,Training,1,1,Flat,5,prepare,-0.4487497,1.743016,0.08336137,345.4405,350.0598,20.53152,-0.2794201,0.8747759,0.2416897,32.78678,315.5139,22.62328
5.686667,1,Training,1,1,Flat,5,prepare,-0.4475958,1.742965,0.08332761,345.4878,350.0966,20.47987,-0.2780898,0.8726095,0.2378666,33.15094,315.2447,22.15117
5.697778,1,Training,1,1,Flat,5,prepare,-0.4464666,1.742826,0.08339369,345.5023,350.1343,20.40479,-0.2767854,0.8704966,0.2340071,33.46455,314.9539,21.73119
5.708889,1,Training,1,1,Flat,5,prepare,-0.4453814,1.742738,0.08348228,345.4957,350.1965,20.30302,-0.2752144,0.868216,0.2296638,33.82772,314.5898,21.35973
5.72,1,Training,1,1,Flat,5,prepare,-0.4443081,1.742684,0.08354858,345.4778,350.2894,20.19538,-0.2736351,0.8658494,0.2253413,34.23862,314.2122,20.93903
5.731111,1,Training,1,1,Flat,5,prepare,-0.4432613,1.742767,0.08360565,345.455,350.3949,20.10384,-0.2717676,0.8631686,0.2210763,34.70606,313.8681,20.474
5.742222,1,Training,1,1,Flat,5,prepare,-0.4421664,1.742783,0.08364663,345.4416,350.4958,20.0375,-0.2696931,0.8609929,0.2162223,35.39967,313.5589,20.05865
5.753334,1,Training,1,1,Flat,5,prepare,-0.441087,1.74285,0.08372079,345.4274,350.6153,19.969,-0.2671635,0.8579186,0.2114007,36.19903,313.2715,19.64631
5.764444,1,Training,1,1,Flat,5,prepare,-0.4400556,1.742907,0.0838156,345.4157,350.7225,19.93195,-0.264586,0.8548583,0.2065253,37.14274,312.9839,19.18405
5.775556,1,Training,1,1,Flat,5,prepare,-0.4389805,1.74303,0.08387916,345.4092,350.841,19.89335,-0.262037,0.8515878,0.201575,38.23695,312.6958,18.7636
5.786667,1,Training,1,1,Flat,5,prepare,-0.4378965,1.74308,0.08400348,345.4058,350.9693,19.836,-0.259156,0.8483558,0.1964676,39.47525,312.4125,18.4194
5.797778,1,Training,1,1,Flat,5,prepare,-0.4368526,1.74317,0.08421278,345.3886,351.1071,19.75834,-0.2563348,0.8451929,0.1913943,40.69225,312.0303,18.11087
5.808889,1,Training,1,1,Flat,5,prepare,-0.4357524,1.743262,0.08447073,345.3922,351.2733,19.67721,-0.2534328,0.8422732,0.1862695,41.75177,311.6386,17.85751
5.82,1,Training,1,1,Flat,5,prepare,-0.4346702,1.743311,0.08476222,345.4218,351.4448,19.58729,-0.2507715,0.8396366,0.1814785,42.75115,311.2398,17.63204
5.831111,1,Training,1,1,Flat,5,prepare,-0.4335704,1.743333,0.08517106,345.4897,351.6473,19.50671,-0.2478285,0.8372917,0.1765757,43.75619,310.8552,17.56327
5.842222,1,Training,1,1,Flat,5,prepare,-0.4324792,1.743315,0.08566292,345.5771,351.8456,19.43015,-0.2448771,0.8350091,0.1720159,44.69674,310.5345,17.53695
5.853333,1,Training,1,1,Flat,5,prepare,-0.4313994,1.74323,0.08613956,345.7082,352.0637,19.37121,-0.24196,0.8330716,0.1677504,45.48823,310.3506,17.45607
5.864445,1,Training,1,1,Flat,5,prepare,-0.4301873,1.743007,0.08665489,345.8907,352.2903,19.30266,-0.239361,0.8312843,0.1632755,46.277,310.2122,17.33077
5.875556,1,Training,1,1,Flat,5,prepare,-0.4290223,1.742738,0.08730977,346.1385,352.5469,19.22614,-0.2362494,0.8298399,0.159533,46.99191,310.2548,17.10271
5.886667,1,Training,1,1,Flat,5,prepare,-0.4278832,1.742442,0.08803636,346.4169,352.8083,19.18553,-0.2332454,0.8283832,0.1561046,47.7434,310.3881,16.7261
5.897778,1,Training,1,1,Flat,5,prepare,-0.4267123,1.742175,0.08883654,346.7253,353.0731,19.14815,-0.2304358,0.827648,0.1526439,48.43229,310.3963,16.2237
5.908889,1,Training,1,1,Flat,5,prepare,-0.4254405,1.741863,0.08967539,347.089,353.3805,19.1252,-0.2277431,0.8274066,0.1500316,48.84763,310.4999,15.56857
5.931111,1,Training,1,1,Flat,5,prepare,-0.4241206,1.741544,0.09059834,347.5035,353.7415,19.12444,-0.2252638,0.8273997,0.1477432,49.1344,310.565,15.30677
5.942223,1,Training,1,1,Flat,5,prepare,-0.4227875,1.741215,0.09152137,347.9211,354.1161,19.11909,-0.2229145,0.827104,0.1450987,49.52106,310.5948,15.04934
5.953333,1,Training,1,1,Flat,5,prepare,-0.4213289,1.740793,0.09255885,348.4727,354.5615,19.11081,-0.220593,0.8273222,0.1430459,49.71125,310.6905,14.82924
5.964445,1,Training,1,1,Flat,5,prepare,-0.4198043,1.740184,0.0936164,349.2147,355.1333,19.09039,-0.2184248,0.8279188,0.1411133,49.79057,310.8461,14.65609
5.975556,1,Training,1,1,Flat,5,prepare,-0.4182148,1.739441,0.09471326,350.0567,355.7458,19.08854,-0.2163014,0.8286583,0.1393204,49.8479,311.0236,14.49759
5.986667,1,Training,1,1,Flat,5,prepare,-0.4166916,1.738832,0.09570487,351.1157,356.4538,19.06464,-0.2144368,0.8299814,0.1380165,49.75739,311.2512,14.38861
5.997778,1,Training,1,1,Flat,5,prepare,-0.4148928,1.738284,0.09672815,352.3715,357.2273,19.08433,-0.2125061,0.8319145,0.1369176,49.59552,311.508,14.22491
6.008889,1,Training,1,1,Flat,5,prepare,-0.4131416,1.737859,0.09767792,353.6753,358.042,19.10226,-0.2106037,0.8337687,0.135725,49.48422,311.6486,13.98763
6.02,1,Training,1,1,Flat,5,prepare,-0.4112725,1.737525,0.09870828,355.0863,358.8855,19.1323,-0.208838,0.8365099,0.1347468,49.24518,311.672,13.74575
6.031111,1,Training,1,1,Flat,5,prepare,-0.4094273,1.737117,0.09988507,356.4602,359.6985,19.17003,-0.2073038,0.8392808,0.1338081,48.89459,311.6593,13.46188
6.042222,1,Training,1,1,Flat,5,prepare,-0.4076074,1.736529,0.1011656,357.8932,0.5071482,19.19195,-0.2058461,0.8421906,0.1332717,48.6266,311.7859,13.14534
6.053333,1,Training,1,1,Flat,5,prepare,-0.4056327,1.735365,0.1025122,359.3498,1.317824,19.12679,-0.2044291,0.8448114,0.1329019,48.34362,312.0161,12.80758
6.064445,1,Training,1,1,Flat,5,prepare,-0.4036713,1.733777,0.1037848,0.8508745,2.183779,18.95386,-0.2028124,0.8473358,0.1326497,48.10709,312.3643,12.41602
6.075556,1,Training,1,1,Flat,5,prepare,-0.4016365,1.731539,0.1050153,2.370117,3.081776,18.67324,-0.2012036,0.8497201,0.1326282,47.91,312.7706,12.03392
6.086667,1,Training,1,1,Flat,5,prepare,-0.3996095,1.728988,0.1062809,3.95454,3.991138,18.32089,-0.1996217,0.8521074,0.1325481,47.71657,313.1612,11.73532
6.097778,1,Training,1,1,Flat,5,prepare,-0.3973911,1.725742,0.1074017,5.578075,4.889747,17.84471,-0.1974864,0.8540714,0.1328001,47.56405,313.7228,11.59174
6.108889,1,Training,1,1,Flat,5,prepare,-0.3951581,1.721859,0.1082539,7.323589,5.850709,17.3094,-0.195354,0.8561723,0.1330981,47.45956,314.4134,11.65605
6.12,1,Training,1,1,Flat,5,prepare,-0.3937345,1.717594,0.1094278,9.159991,6.92874,16.73173,-0.1929305,0.8578523,0.1334305,47.40156,315.2904,11.84945
6.131111,1,Training,1,1,Flat,5,prepare,-0.3914464,1.712995,0.1099034,11.08445,8.041677,16.15306,-0.1899815,0.8595951,0.1338139,47.38399,316.3817,12.21096
6.142222,1,Training,1,1,Flat,5,prepare,-0.389108,1.708284,0.1103798,13.04684,9.220012,15.6253,-0.186856,0.8610533,0.1343641,47.40317,317.7924,12.82434
6.153334,1,Training,1,1,Flat,5,prepare,-0.3866735,1.702589,0.1103956,15.02302,10.5485,15.02969,-0.1840611,0.8627483,0.1348233,47.36874,319.0058,13.24945
6.164444,1,Training,1,1,Flat,5,prepare,-0.3842708,1.696587,0.1103023,16.94468,11.89103,14.41748,-0.1797585,0.8641897,0.1358614,47.35028,321.29,14.3608
6.175556,1,Training,1,1,Flat,5,prepare,-0.3819622,1.690429,0.1100556,18.86559,13.28587,13.7742,-0.1757822,0.8659399,0.1368842,47.17435,323.4962,15.46341
6.186667,1,Training,1,1,Flat,5,prepare,-0.3797105,1.684168,0.1096613,20.8267,14.70749,13.24283,-0.1718199,0.8678615,0.1377692,46.79179,325.8263,16.78621
6.197778,1,Training,1,1,Flat,5,prepare,-0.3779421,1.678487,0.1088517,22.92719,16.10005,12.80627,-0.1677098,0.8702025,0.1389728,46.09796,328.207,18.33902
6.208889,1,Training,1,1,Flat,5,prepare,-0.3760408,1.67307,0.1079641,25.25148,17.47492,12.52097,-0.1638677,0.8727187,0.1401787,45.21361,330.5318,19.91733
6.22,1,Training,1,1,Flat,5,prepare,-0.3743804,1.667983,0.1068752,27.61886,18.85912,12.43552,-0.1598334,0.8760287,0.1415129,43.62956,333.3264,22.15602
6.231111,1,Training,1,1,Flat,5,prepare,-0.3728899,1.663603,0.1056763,30.1004,20.32762,12.58867,-0.1555364,0.8805169,0.1427279,41.50344,336.503,24.73672
6.242222,1,Training,1,1,Flat,5,prepare,-0.371263,1.659547,0.1047453,32.54004,21.83034,12.91929,-0.1510382,0.8850867,0.1436107,39.41977,339.714,27.09112
6.253334,1,Training,1,1,Flat,5,prepare,-0.3694245,1.656169,0.1038008,34.83241,23.25397,13.43703,-0.1456504,0.8908312,0.1442096,37.05218,343.5654,29.24147
6.264445,1,Training,1,1,Flat,5,prepare,-0.3674553,1.652781,0.1029491,36.89503,24.65505,13.95161,-0.1397488,0.8962846,0.1439691,34.98557,347.4407,30.1744
6.275556,1,Training,1,1,Flat,5,prepare,-0.3653919,1.649448,0.1021393,38.70521,25.98989,14.49373,-0.1337891,0.9016389,0.1420949,33.23125,350.9915,30.17499
6.286667,1,Training,1,1,Flat,5,prepare,-0.3631682,1.646328,0.1013486,40.18314,27.13056,14.94199,-0.1280537,0.9066314,0.1394868,31.79869,354.1025,29.78298
6.297778,1,Training,1,1,Flat,5,prepare,-0.3609899,1.643167,0.1006543,41.26552,28.13829,15.36666,-0.1228209,0.911166,0.1360171,30.51424,356.8346,29.50938
6.308889,1,Training,1,1,Flat,5,prepare,-0.3588005,1.640179,0.1000242,42.1782,29.09808,15.71478,-0.1182716,0.9145188,0.1311724,29.88243,359.038,28.84838
6.32,1,Training,1,1,Flat,5,prepare,-0.3568216,1.637245,0.09926347,42.80907,30.015,16.02691,-0.1141447,0.9168098,0.1255229,29.60802,0.8760565,28.27039
6.331111,1,Training,1,1,Flat,5,prepare,-0.3550285,1.634621,0.09854448,43.29733,30.92886,16.27894,-0.1107086,0.9180403,0.1192632,29.58858,2.323633,28.06494
6.342222,1,Training,1,1,Flat,5,prepare,-0.3533534,1.63239,0.09770148,43.6864,31.80233,16.48223,-0.1080614,0.9184282,0.1125758,29.65828,3.391151,28.31769
6.353333,1,Training,1,1,Flat,5,prepare,-0.3520191,1.63046,0.0969681,44.10633,32.75057,16.7682,-0.1050916,0.9187799,0.1059732,29.59422,4.457903,28.6269
6.364445,1,Training,1,1,Flat,5,prepare,-0.3507666,1.629375,0.09647864,44.46303,33.75833,17.19869,-0.1038665,0.9169934,0.09807324,29.87358,4.638242,29.5936
6.375556,1,Training,1,1,Flat,5,prepare,-0.3494996,1.628332,0.09636083,44.76031,34.70521,17.69293,-0.1018224,0.9162067,0.09063244,29.96293,5.233644,30.23821
6.386667,1,Training,1,1,Flat,5,prepare,-0.347915,1.627752,0.09648138,44.9239,35.56002,18.28623,-0.1002481,0.914112,0.08261514,30.29295,5.46462,30.9328
6.397778,1,Training,1,1,Flat,5,prepare,-0.3460653,1.627,0.09668942,45.00628,36.25961,18.88451,-0.09893346,0.9122661,0.07449579,30.63404,5.722009,31.3961
6.408889,1,Training,1,1,Flat,5,prepare,-0.3440091,1.626596,0.09714653,44.95916,36.69861,19.46902,-0.09800839,0.9092686,0.06601238,31.16686,5.790821,31.45325
6.42,1,Training,1,1,Flat,5,prepare,-0.3421063,1.626053,0.09741991,44.91508,37.10135,20.02634,-0.0973258,0.9061031,0.05723524,31.77789,5.772034,31.13413
6.431111,1,Training,1,1,Flat,5,prepare,-0.340212,1.625927,0.09754151,44.83469,37.36175,20.52058,-0.09680581,0.9026533,0.04840636,32.46993,5.803297,30.51994
6.442223,1,Training,1,1,Flat,5,prepare,-0.3384602,1.62583,0.09767136,44.84505,37.58189,20.90892,-0.09592462,0.8990306,0.03958893,33.19426,5.929321,29.98916
6.453333,1,Training,1,1,Flat,5,prepare,-0.3369353,1.62599,0.09756263,44.83011,37.71877,21.14252,-0.09510779,0.8944533,0.03048444,34.21069,6.203809,29.2326
6.464445,1,Training,1,1,Flat,5,prepare,-0.335429,1.626369,0.09766107,44.73528,37.81279,21.26935,-0.09464574,0.8905653,0.02086902,35.37358,6.58216,28.57986
6.475556,1,Training,1,1,Flat,5,showPattern,-0.3339607,1.626716,0.09759112,44.59705,37.82928,21.25523,-0.09378135,0.8862888,0.01158667,36.44336,7.042217,27.91872
6.497778,1,Training,1,1,Flat,5,showPattern,-0.3324175,1.62729,0.09769727,44.40354,37.76662,21.18735,-0.09268689,0.8813268,0.002355576,37.60372,7.59379,27.00917
6.508889,1,Training,1,1,Flat,5,showPattern,-0.329137,1.628958,0.09787955,43.78931,37.27478,20.96734,-0.09086442,0.87157,-0.0157094,40.06219,9.085258,26.66199
6.52,1,Training,1,1,Flat,5,showPattern,-0.327445,1.62979,0.09794463,43.48553,37.03189,20.88422,-0.0900811,0.8668489,-0.02492499,41.26034,9.750123,26.49303
6.531111,1,Training,1,1,Flat,5,showPattern,-0.3256853,1.63103,0.09817995,43.02416,36.46375,20.63317,-0.0890193,0.861631,-0.0334506,42.70262,10.61589,26.59296
6.531111,1,Training,1,1,Flat,5,showPattern,-0.3240127,1.632305,0.09820276,42.56995,35.86486,20.34651,-0.08804715,0.8565001,-0.04220033,44.18951,11.48569,26.63197
6.542222,1,Training,1,1,Flat,5,showPattern,-0.3222886,1.633856,0.09838736,42.01059,35.14775,19.99137,-0.08723319,0.8514864,-0.05067611,45.66608,12.39438,26.78219
6.553333,1,Training,1,1,Flat,5,showPattern,-0.3206579,1.635354,0.0984226,41.37098,34.41543,19.61303,-0.0866456,0.8462911,-0.05910206,47.35978,13.32283,27.42774
6.564445,1,Training,1,1,Flat,5,showPattern,-0.318819,1.637137,0.09867024,40.57439,33.52899,19.12288,-0.08605647,0.8413928,-0.06721878,48.96229,13.93369,27.93859
6.575556,1,Training,1,1,Flat,5,showPattern,-0.3168728,1.638819,0.09887596,39.71342,32.63959,18.66316,-0.08598197,0.8367288,-0.07483339,50.4984,14.27678,27.96911
6.586667,1,Training,1,1,Flat,5,showPattern,-0.3148682,1.640829,0.09902835,38.69115,31.6364,18.16059,-0.08603978,0.8324016,-0.08231711,52.04391,14.60485,27.89153
6.597778,1,Training,1,1,Flat,5,showPattern,-0.3128704,1.642823,0.09905505,37.70242,30.69686,17.7371,-0.08610559,0.8282512,-0.08867884,53.47942,14.48817,27.43881
6.608889,1,Training,1,1,Flat,5,showPattern,-0.3106654,1.644985,0.09918787,36.66171,29.74711,17.35643,-0.08646405,0.8245175,-0.09436631,54.76447,14.12897,26.7428
6.62,1,Training,1,1,Flat,5,showPattern,-0.308293,1.647222,0.09925109,35.58744,28.78265,17.02151,-0.08656096,0.8211594,-0.09905577,55.95063,13.64612,25.96676
6.631111,1,Training,1,1,Flat,5,showPattern,-0.3059171,1.649249,0.0990383,34.45062,27.819,16.70144,-0.08658707,0.8180889,-0.103086,56.98685,12.94776,25.12817
6.642222,1,Training,1,1,Flat,5,showPattern,-0.3034557,1.65145,0.09874634,33.31131,26.89713,16.40392,-0.08641577,0.8149818,-0.1070797,58.03245,12.27281,24.36595
6.653334,1,Training,1,1,Flat,5,showPattern,-0.3008713,1.653421,0.09823769,32.2052,26.01685,16.12515,-0.08641708,0.812228,-0.1098046,58.88374,11.19715,23.45564
6.664444,1,Training,1,1,Flat,5,showPattern,-0.2982411,1.655332,0.09754108,31.15321,25.18289,15.85487,-0.08615398,0.8094183,-0.112391,59.81582,10.09719,22.43654
6.675556,1,Training,1,1,Flat,5,showPattern,-0.295445,1.65715,0.09662777,30.15849,24.41268,15.5729,-0.08578658,0.8072704,-0.1130626,60.60596,8.197543,20.70837
6.686667,1,Training,1,1,Flat,5,showPattern,-0.2927463,1.658765,0.09545673,29.2084,23.69528,15.27924,-0.08519042,0.8049471,-0.1145966,61.51906,6.594061,19.03089
6.697778,1,Training,1,1,Flat,5,showPattern,-0.2899211,1.660419,0.0942069,28.32776,23.01394,14.99436,-0.08443403,0.8030503,-0.1148872,62.38838,4.576582,16.83345
6.708889,1,Training,1,1,Flat,5,showPattern,-0.2871447,1.662096,0.09268671,27.49561,22.37695,14.72756,-0.08349895,0.8011074,-0.1148164,63.22624,2.418278,14.58851
6.72,1,Training,1,1,Flat,5,showPattern,-0.284371,1.663714,0.09103122,26.7042,21.77588,14.55589,-0.08238792,0.7996265,-0.1137595,63.71815,359.4934,12.05713
6.731111,1,Training,1,1,Flat,5,showPattern,-0.2814526,1.665412,0.08926362,25.94533,21.1483,14.44263,-0.08082223,0.7990252,-0.1116288,63.70313,356.3034,9.870792
6.742222,1,Training,1,1,Flat,5,showPattern,-0.2784687,1.667236,0.08780836,25.20277,20.48124,14.38883,-0.07876682,0.7987549,-0.1084492,63.33133,353.2793,8.416945
6.753334,1,Training,1,1,Flat,5,showPattern,-0.2750135,1.669412,0.08656132,24.43936,19.71322,14.40288,-0.07621503,0.7989733,-0.1046262,62.84467,350.6573,7.62748
6.764445,1,Training,1,1,Flat,5,showPattern,-0.2716401,1.671545,0.08558438,23.52161,18.89906,14.43213,-0.07287383,0.7990817,-0.1001773,62.45644,348.3721,7.074169
6.775556,1,Training,1,1,Flat,5,showPattern,-0.2679349,1.673891,0.08467385,22.48624,18.03495,14.44722,-0.06866455,0.7995055,-0.09535003,62.16419,346.6836,6.519791
6.786667,1,Training,1,1,Flat,5,showPattern,-0.2643031,1.676233,0.08370484,21.30548,17.1436,14.44919,-0.06360912,0.7999839,-0.08973718,61.99773,345.3534,5.805566
6.797778,1,Training,1,1,Flat,5,showPattern,-0.260814,1.678662,0.08274751,20.11363,16.31439,14.41527,-0.05849802,0.7999736,-0.08430481,61.87382,344.1303,5.069381
6.808889,1,Training,1,1,Flat,5,showPattern,-0.257439,1.681086,0.08167714,18.86331,15.50021,14.37868,-0.05266154,0.7998307,-0.07821107,61.78264,343.2491,4.464668
6.82,1,Training,1,1,Flat,5,showPattern,-0.2540853,1.683478,0.08054525,17.50997,14.68772,14.332,-0.04530501,0.8000795,-0.07002497,61.70723,343.4469,4.415081
6.831111,1,Training,1,1,Flat,5,showPattern,-0.2508668,1.685653,0.07938318,16.16092,13.90411,14.35677,-0.03871644,0.8001738,-0.06271839,61.54731,343.1343,4.327336
6.842222,1,Training,1,1,Flat,5,showPattern,-0.2475283,1.687819,0.0782645,14.83514,13.1323,14.4319,-0.03116393,0.8002412,-0.05417347,61.26507,343.2448,4.726726
6.853333,1,Training,1,1,Flat,5,showPattern,-0.2441567,1.689789,0.07684587,13.51628,12.31238,14.51401,-0.02336514,0.8006411,-0.04532361,60.93831,343.2838,5.306865
6.864445,1,Training,1,1,Flat,5,showPattern,-0.2407429,1.691634,0.07542193,12.2405,11.51616,14.67381,-0.0157516,0.801051,-0.03619862,60.51289,343.2945,6.077556
6.875556,1,Training,1,1,Flat,5,showPattern,-0.237163,1.69341,0.07387142,11.01609,10.7234,14.87797,-0.008059621,0.8017102,-0.02706933,60.13137,343.1617,6.792528
6.886667,1,Training,1,1,Flat,5,showPattern,-0.2337319,1.695114,0.07237621,9.889462,9.994333,15.07117,-4.267693E-05,0.8024697,-0.01715589,59.65585,343.1716,7.968523
6.897778,1,Training,1,1,Flat,5,showPattern,-0.2303322,1.696734,0.07091069,8.745347,9.298489,15.22072,0.007906795,0.803462,-0.0069592,59.11358,343.2939,10.0279
